loan_amnt,annual_inc,open_acc,dti,delinq_2yrs,inq_last_6mths,revol_util,emp_length,defaulted,term_5yrs,has_bankruptcy
25000.0,99800.0,11.0,8.21,0.0,2.0,75.0,6.0,False,True,True
5475.0,25000.0,10.0,14.4,2.0,1.0,36.6,6.0,False,False,False
8800.0,105000.0,5.0,3.35,0.0,0.0,56.4,7.0,False,True,True
7000.0,140000.0,10.0,3.64,0.0,1.0,59.8,10.0,False,False,False
20000.0,46000.0,10.0,0.39,1.0,0.0,2.4,6.0,False,True,False
19125.0,46600.0,9.0,19.26,1.0,3.0,87.7,10.0,True,True,False
16000.0,48000.0,8.0,20.82,0.0,0.0,76.9,10.0,False,True,False
5500.0,100000.0,4.0,5.57,0.0,2.0,71.9,10.0,True,True,False
26000.0,60000.0,10.0,22.6,1.0,2.0,41.7,7.0,False,True,False
4400.0,41520.0,13.0,29.71,1.0,1.0,10.1,10.0,False,False,False
18250.0,70000.0,7.0,24.1,0.0,0.0,25.5,6.0,False,True,False
10000.0,107004.0,8.0,10.38,0.0,0.0,9.3,2.0,False,False,False
15750.0,126000.0,2.0,1.63,0.0,0.0,69.9,4.0,False,True,False
21000.0,95000.0,10.0,15.17,0.0,0.0,67.2,5.0,False,True,False
8000.0,27000.0,8.0,19.69,0.0,0.0,10.6,4.0,False,True,False
35000.0,74000.0,10.0,15.13,0.0,0.0,7.8,2.0,False,True,False
20000.0,170000.0,15.0,6.2,0.0,1.0,29.1,10.0,False,False,False
25000.0,60000.0,17.0,24.5,0.0,0.0,53.5,4.0,False,True,False
10000.0,75000.0,11.0,13.06,0.0,0.0,37.6,5.0,False,False,False
18000.0,108000.0,12.0,14.3,1.0,1.0,35.0,2.0,False,True,False
3500.0,24000.0,3.0,22.5,3.0,0.0,40.3,0.0,False,True,False
23000.0,74872.0,7.0,12.55,1.0,1.0,93.0,4.0,True,True,False
8400.0,125000.0,11.0,7.99,0.0,3.0,32.9,9.0,False,False,False
15000.0,30000.0,7.0,15.84,2.0,2.0,70.1,3.0,True,True,False
16000.0,75500.0,9.0,19.35,1.0,3.0,85.5,7.0,False,True,False
12000.0,62004.0,8.0,16.14,1.0,2.0,80.1,0.0,False,False,False
20000.0,90000.0,4.0,8.72,1.0,1.0,59.4,9.0,False,True,False
21000.0,193000.0,12.0,22.23,0.0,1.0,85.8,10.0,False,True,False
15000.0,100000.0,13.0,16.15,0.0,0.0,56.4,3.0,False,True,False
12000.0,49268.48,6.0,7.5,1.0,1.0,36.1,10.0,False,False,False
10800.0,50000.0,7.0,12.48,0.0,1.0,0.0,3.0,False,True,False
5600.0,56056.0,12.0,24.25,0.0,0.0,86.1,3.0,False,False,False
11500.0,48000.0,3.0,29.07,0.0,2.0,28.3,3.0,False,False,False
20000.0,60000.0,5.0,2.96,0.0,0.0,65.4,3.0,False,True,False
20000.0,80000.0,21.0,20.29,0.0,3.0,55.1,10.0,False,False,True
6000.0,69996.0,8.0,9.6,0.0,0.0,29.1,0.0,False,False,False
14000.0,56004.0,12.0,24.32,0.0,0.0,24.7,0.0,False,False,False
8600.0,32000.0,9.0,16.13,1.0,1.0,96.0,2.0,False,False,False
7000.0,42000.0,4.0,21.8,0.0,1.0,24.4,10.0,False,False,False
15000.0,36996.0,11.0,7.56,0.0,0.0,4.6,3.0,False,True,False
25000.0,70000.0,10.0,22.15,0.0,1.0,43.6,10.0,True,True,False
6850.0,42000.0,14.0,16.31,0.0,0.0,54.5,6.0,False,False,False
20000.0,52960.0,17.0,12.73,0.0,1.0,17.7,10.0,False,True,False
20000.0,65000.0,12.0,12.9,1.0,1.0,21.0,10.0,False,False,False
15000.0,40000.0,9.0,9.45,0.0,3.0,18.7,2.0,True,True,True
15000.0,52596.0,8.0,14.37,0.0,0.0,72.0,1.0,False,False,False
20000.0,73350.0,12.0,23.83,0.0,1.0,51.4,6.0,False,True,False
20000.0,120000.0,7.0,7.78,0.0,1.0,58.4,7.0,False,False,False
12000.0,48000.0,10.0,17.55,0.0,1.0,22.9,8.0,False,True,False
6000.0,54000.0,11.0,5.8,1.0,3.0,55.5,6.0,False,True,False
4800.0,125000.0,15.0,6.77,0.0,2.0,33.5,9.0,False,True,False
35000.0,450000.0,10.0,11.35,1.0,0.0,26.8,10.0,False,False,False
1500.0,80000.0,9.0,8.56,5.0,1.0,35.0,10.0,True,False,False
12500.0,30000.0,2.0,3.8,0.0,0.0,0.0,2.0,False,True,False
10000.0,35496.0,8.0,18.46,0.0,1.0,83.9,0.0,False,True,False
7000.0,54600.0,8.0,7.08,0.0,1.0,34.4,4.0,False,True,False
5600.0,54000.0,9.0,6.84,3.0,0.0,33.0,4.0,False,False,False
25000.0,60000.0,10.0,14.68,0.0,3.0,51.9,0.0,False,True,False
6000.0,50000.0,8.0,10.92,0.0,0.0,55.3,1.0,False,True,False
8000.0,38176.0,13.0,22.25,1.0,2.0,35.7,10.0,False,True,False
13250.0,65496.0,17.0,22.06,0.0,4.0,2.8,3.0,False,False,False
5000.0,53004.0,12.0,18.77,1.0,0.0,72.1,3.0,False,False,False
10000.0,78000.0,9.0,9.49,0.0,0.0,40.1,0.0,False,True,False
10500.0,104000.0,5.0,11.95,2.0,2.0,73.9,10.0,False,True,False
2800.0,44000.0,10.0,15.49,1.0,0.0,25.2,1.0,False,False,False
5500.0,38400.0,5.0,23.16,0.0,0.0,16.4,2.0,False,False,False
15600.0,120000.0,19.0,16.88,0.0,0.0,46.4,10.0,False,True,False
7000.0,50000.0,11.0,21.96,0.0,1.0,29.7,3.0,False,False,False
14000.0,61000.0,15.0,16.54,1.0,0.0,41.5,1.0,False,True,False
2000.0,69600.0,7.0,13.84,1.0,0.0,59.8,7.0,False,True,False
16000.0,80000.0,5.0,5.47,0.0,3.0,1.7,4.0,False,False,False
4500.0,48000.0,6.0,12.93,1.0,2.0,41.4,3.0,False,False,False
10175.0,35500.0,6.0,17.98,1.0,2.0,48.1,10.0,False,True,False
12000.0,95500.0,7.0,10.15,1.0,2.0,65.4,1.0,False,False,False
6200.0,69996.0,16.0,16.89,3.0,0.0,50.2,0.0,False,True,False
16000.0,145000.0,14.0,9.49,1.0,1.0,58.1,6.0,False,True,False
24000.0,60000.0,5.0,16.66,0.0,0.0,39.0,0.0,False,False,False
20000.0,48012.0,13.0,13.82,2.0,0.0,66.2,10.0,True,True,False
1700.0,17688.0,9.0,11.47,1.0,1.0,81.3,0.0,False,False,False
16000.0,83202.0,23.0,9.23,0.0,0.0,44.1,8.0,False,True,False
12000.0,130000.0,5.0,0.5,1.0,0.0,6.4,1.0,False,False,False
5000.0,50000.0,7.0,6.91,0.0,0.0,37.5,2.0,False,False,False
17500.0,36000.0,11.0,19.5,0.0,1.0,90.3,2.0,False,True,False
4200.0,51000.0,8.0,17.18,3.0,0.0,53.5,0.0,False,False,False
4000.0,43200.0,4.0,20.92,1.0,0.0,20.5,10.0,True,False,False
18000.0,72000.0,10.0,13.96,0.0,0.0,23.9,8.0,False,False,False
30000.0,248004.0,13.0,15.61,0.0,2.0,42.0,10.0,False,True,False
35000.0,205000.0,15.0,2.55,1.0,1.0,5.4,4.0,False,True,False
20000.0,94000.0,12.0,15.34,0.0,0.0,49.8,4.0,True,True,False
7000.0,99000.0,4.0,3.13,0.0,0.0,70.8,1.0,False,False,False
1500.0,54000.0,12.0,12.42,0.0,3.0,94.0,10.0,False,False,True
5800.0,27252.0,4.0,21.31,0.0,2.0,82.7,3.0,False,False,False
4000.0,49200.0,9.0,4.02,0.0,3.0,51.7,10.0,False,False,False
6000.0,185000.0,9.0,8.74,1.0,1.0,86.7,10.0,False,False,False
5000.0,24000.0,6.0,21.0,0.0,2.0,48.0,10.0,True,False,False
6000.0,72000.0,3.0,7.0,0.0,1.0,0.2,2.0,False,False,False
20000.0,65600.0,13.0,5.23,0.0,1.0,19.1,4.0,False,True,False
10000.0,54000.0,8.0,7.24,0.0,0.0,85.4,0.0,False,False,False
2000.0,25000.0,2.0,0.72,1.0,1.0,13.6,5.0,False,False,False
21000.0,41721.6,10.0,9.64,1.0,1.0,0.0,4.0,True,True,False
16000.0,36077.28,10.0,15.33,0.0,0.0,59.8,10.0,False,True,True
4000.0,35000.0,9.0,18.0,0.0,1.0,63.7,7.0,True,False,False
30000.0,100000.0,14.0,23.4,1.0,1.0,72.7,1.0,False,True,False
5600.0,110000.0,15.0,12.01,0.0,1.0,46.0,2.0,False,False,False
6000.0,28800.0,2.0,7.0,0.0,1.0,19.4,3.0,False,False,False
2000.0,78000.0,13.0,24.4,2.0,1.0,91.6,10.0,False,True,False
8000.0,69000.0,11.0,18.99,0.0,0.0,61.3,9.0,True,False,False
1500.0,36000.0,7.0,22.3,0.0,1.0,46.6,5.0,False,False,False
35000.0,108500.0,16.0,22.46,1.0,2.0,85.2,1.0,True,True,False
4000.0,40000.0,9.0,22.71,1.0,2.0,61.9,0.0,True,False,False
12000.0,60000.0,18.0,22.24,0.0,0.0,65.6,2.0,False,True,False
1600.0,42000.0,7.0,22.63,0.0,0.0,78.7,1.0,False,False,False
9000.0,50000.0,7.0,21.34,0.0,0.0,45.0,1.0,False,True,False
3000.0,47000.0,11.0,18.18,1.0,2.0,16.8,6.0,False,False,False
15000.0,60000.0,6.0,10.62,2.0,1.0,16.2,1.0,False,True,False
20000.0,52000.0,8.0,17.24,2.0,1.0,75.1,0.0,False,True,False
30000.0,77500.0,6.0,17.02,0.0,0.0,84.3,3.0,False,False,False
22400.0,95000.0,8.0,12.8,0.0,2.0,66.8,5.0,False,True,False
35000.0,85179.91,7.0,14.69,1.0,0.0,56.9,10.0,False,True,False
6000.0,31200.0,10.0,3.0,0.0,1.0,22.2,7.0,True,False,False
19425.0,70000.0,14.0,18.99,0.0,1.0,68.0,3.0,False,False,False
20000.0,82500.0,15.0,12.09,2.0,2.0,87.7,0.0,False,True,False
13850.0,47000.0,6.0,22.54,0.0,1.0,52.7,7.0,False,False,False
8000.0,28650.0,10.0,9.93,0.0,2.0,16.2,1.0,False,False,False
4000.0,54000.0,10.0,7.09,0.0,1.0,40.6,3.0,False,False,False
7500.0,132000.0,10.0,16.67,1.0,0.0,33.7,7.0,False,False,False
10400.0,60000.0,8.0,15.16,0.0,3.0,49.2,8.0,True,True,False
5000.0,54860.0,6.0,10.02,0.0,1.0,80.1,0.0,False,False,False
16000.0,45000.0,8.0,13.44,0.0,1.0,0.1,9.0,False,True,False
9000.0,60000.0,9.0,9.95,0.0,1.0,33.2,5.0,False,False,False
14000.0,79000.0,8.0,8.55,1.0,0.0,16.5,3.0,False,False,False
8000.0,97000.0,6.0,6.05,0.0,2.0,10.8,6.0,False,False,False
3500.0,31200.0,6.0,13.19,0.0,1.0,59.5,7.0,False,False,False
34800.0,137000.0,10.0,21.07,1.0,1.0,85.2,10.0,False,False,False
9000.0,45888.0,8.0,9.49,0.0,1.0,6.0,5.0,False,False,False
15000.0,95000.0,5.0,24.52,0.0,0.0,94.8,1.0,False,False,False
10000.0,69504.0,5.0,4.77,0.0,1.0,11.7,3.0,False,False,False
7000.0,75000.0,10.0,12.72,0.0,2.0,9.5,10.0,False,True,False
3500.0,35010.0,10.0,17.41,0.0,2.0,48.3,4.0,False,False,False
16000.0,100000.0,15.0,14.83,0.0,0.0,58.2,10.0,False,False,False
9000.0,44000.0,15.0,18.44,0.0,0.0,18.6,10.0,False,False,False
14125.0,55000.0,16.0,22.04,4.0,0.0,44.3,3.0,False,True,False
17600.0,122000.0,11.0,17.23,1.0,0.0,35.3,9.0,False,True,False
8000.0,117000.0,11.0,11.22,1.0,3.0,90.3,10.0,False,False,False
2400.0,41300.0,6.0,5.29,0.0,1.0,70.9,2.0,False,False,False
6500.0,53000.0,7.0,12.99,0.0,0.0,4.6,10.0,False,False,False
6600.0,58479.0,7.0,12.54,0.0,1.0,91.0,10.0,True,False,False
14000.0,40000.0,6.0,13.86,0.0,1.0,64.1,0.0,True,True,False
12500.0,46000.0,11.0,13.2,1.0,3.0,51.2,1.0,False,False,False
14700.0,144000.0,10.0,20.32,0.0,0.0,25.6,4.0,False,False,False
17075.0,71887.0,14.0,13.44,0.0,1.0,82.3,4.0,False,True,False
16000.0,60000.0,6.0,16.32,0.0,2.0,94.7,0.0,False,False,False
13200.0,60000.0,13.0,15.36,0.0,0.0,86.3,0.0,True,False,False
8400.0,60000.0,12.0,17.56,0.0,1.0,25.2,5.0,False,True,False
10000.0,94000.0,3.0,0.0,1.0,1.0,0.0,2.0,False,True,False
3000.0,96000.0,14.0,8.6,1.0,0.0,21.2,10.0,False,False,False
3500.0,42000.0,11.0,21.91,0.0,1.0,6.6,8.0,False,False,False
12000.0,46000.0,4.0,15.16,0.0,0.0,41.2,3.0,False,True,False
1375.0,24000.0,2.0,2.1,1.0,3.0,91.3,5.0,True,False,False
4000.0,26004.0,6.0,13.57,1.0,0.0,81.6,5.0,True,False,False
12000.0,94140.0,10.0,14.17,2.0,1.0,54.3,5.0,False,False,False
12000.0,45996.0,16.0,22.36,0.0,1.0,15.8,4.0,False,True,False
12500.0,63550.0,11.0,7.46,0.0,0.0,47.0,10.0,False,False,False
9600.0,55000.0,12.0,21.99,0.0,1.0,41.5,4.0,False,False,False
10000.0,155000.0,8.0,11.02,0.0,1.0,91.0,8.0,False,False,False
6400.0,130000.0,9.0,10.21,1.0,1.0,80.6,5.0,False,True,False
8000.0,30000.0,5.0,13.39,0.0,0.0,2.2,10.0,False,True,False
12000.0,150000.0,8.0,4.65,0.0,2.0,50.9,5.0,False,False,False
9000.0,65000.0,9.0,17.1,0.0,3.0,35.6,0.0,False,True,False
7000.0,44000.0,10.0,12.76,0.0,2.0,67.2,5.0,False,False,False
3000.0,45000.0,4.0,13.97,0.0,0.0,97.2,6.0,True,True,False
9000.0,45600.0,9.0,14.42,0.0,0.0,5.3,3.0,False,False,False
7500.0,60000.0,10.0,28.08,0.0,3.0,38.6,4.0,False,False,False
2500.0,24000.0,12.0,19.5,0.0,3.0,17.2,1.0,False,False,False
4000.0,62000.0,6.0,3.37,0.0,0.0,57.8,1.0,False,False,False
19000.0,80000.0,5.0,13.46,1.0,1.0,99.8,0.0,True,False,False
14500.0,56496.0,7.0,16.02,2.0,3.0,80.3,8.0,False,True,False
23325.0,43800.0,10.0,7.81,2.0,1.0,0.0,5.0,False,True,False
12000.0,55200.0,5.0,0.54,0.0,0.0,8.0,1.0,False,True,False
4000.0,35000.0,19.0,18.62,0.0,1.0,60.2,3.0,False,False,False
2400.0,91000.0,17.0,21.3,0.0,1.0,41.7,10.0,False,False,False
24000.0,129000.0,15.0,16.8,1.0,0.0,60.8,6.0,False,True,False
15000.0,33600.0,11.0,7.61,0.0,1.0,33.7,0.0,False,False,False
7000.0,65000.0,10.0,14.75,0.0,1.0,39.1,2.0,False,False,False
15000.0,42000.0,5.0,15.2,0.0,0.0,2.0,6.0,False,True,False
18000.0,80400.0,17.0,11.13,1.0,1.0,22.3,10.0,False,True,False
12000.0,65000.0,12.0,20.88,0.0,0.0,75.1,6.0,False,True,False
9600.0,36000.0,9.0,1.1,1.0,0.0,3.1,3.0,False,True,False
18000.0,65800.0,8.0,16.91,0.0,1.0,13.3,4.0,False,True,False
10000.0,60000.0,11.0,5.6,1.0,1.0,5.9,5.0,True,True,False
2000.0,70000.0,5.0,10.17,0.0,0.0,80.2,4.0,False,False,False
10000.0,73000.0,3.0,20.15,1.0,0.0,28.0,0.0,False,False,False
4000.0,36500.0,9.0,7.13,0.0,2.0,7.2,5.0,False,True,False
12000.0,175000.0,15.0,10.09,1.0,2.0,41.8,10.0,False,False,False
7000.0,43000.0,9.0,26.04,0.0,0.0,41.5,8.0,False,False,False
1000.0,28176.0,6.0,23.51,0.0,0.0,39.7,3.0,False,False,False
14500.0,40800.0,14.0,23.82,0.0,1.0,68.4,1.0,False,True,False
11000.0,60000.0,10.0,14.0,1.0,1.0,39.4,5.0,False,True,False
6000.0,57600.0,7.0,9.81,1.0,0.0,79.9,1.0,False,False,False
20000.0,60000.0,4.0,6.44,1.0,0.0,90.5,5.0,False,True,False
10200.0,78000.0,7.0,18.0,0.0,1.0,80.7,10.0,False,False,False
17600.0,400000.0,11.0,8.77,0.0,0.0,92.7,10.0,False,True,False
8000.0,95000.0,5.0,6.71,0.0,1.0,74.4,3.0,False,False,False
12375.0,39552.0,10.0,24.58,0.0,0.0,89.1,2.0,True,False,True
12000.0,63000.0,9.0,9.66,0.0,0.0,45.9,0.0,False,False,False
9000.0,60000.0,11.0,21.46,0.0,1.0,71.2,4.0,False,False,False
5825.0,63180.0,10.0,20.13,0.0,1.0,71.4,4.0,False,False,False
18000.0,62000.0,8.0,9.21,0.0,2.0,52.4,4.0,False,True,False
2400.0,69996.0,22.0,14.38,0.0,3.0,49.6,0.0,False,False,False
10000.0,57000.0,5.0,15.35,0.0,1.0,62.2,1.0,False,True,False
12000.0,55000.0,4.0,9.23,1.0,0.0,24.9,2.0,True,False,False
2500.0,92500.0,7.0,10.2,1.0,1.0,52.3,6.0,False,False,False
8500.0,33600.0,7.0,10.96,0.0,1.0,11.6,1.0,True,True,False
15000.0,70000.0,14.0,16.8,0.0,2.0,32.3,3.0,True,True,False
7500.0,48000.0,5.0,5.45,1.0,0.0,61.0,10.0,False,True,False
35000.0,87929.0,18.0,19.57,1.0,1.0,47.0,10.0,True,True,False
7000.0,59796.0,12.0,14.21,0.0,0.0,54.2,4.0,False,False,False
8000.0,120000.0,16.0,7.36,1.0,1.0,61.4,5.0,False,False,False
12900.0,145000.0,16.0,10.89,0.0,1.0,27.3,3.0,False,True,False
20000.0,60000.0,7.0,7.74,0.0,0.0,0.0,3.0,True,True,False
18000.0,40000.0,7.0,12.0,0.0,1.0,26.0,10.0,True,True,False
8000.0,44000.0,6.0,15.14,0.0,1.0,76.0,3.0,True,True,False
10800.0,41600.0,12.0,15.0,0.0,1.0,59.2,10.0,False,True,True
4000.0,12600.0,20.0,15.24,1.0,0.0,15.8,2.0,False,False,False
20000.0,63820.0,20.0,2.44,6.0,3.0,25.5,10.0,True,True,False
5000.0,35000.0,7.0,8.16,0.0,2.0,68.2,10.0,False,False,False
11700.0,45192.0,7.0,9.8,0.0,0.0,51.8,0.0,False,False,False
10800.0,35918.4,7.0,8.85,1.0,0.0,76.6,10.0,False,True,False
3000.0,38748.0,6.0,7.12,1.0,1.0,39.7,2.0,False,False,False
8000.0,50000.0,12.0,24.55,0.0,2.0,63.3,5.0,False,False,False
12000.0,85000.0,15.0,18.24,0.0,1.0,28.8,7.0,False,False,False
3000.0,10720.0,7.0,9.18,1.0,2.0,4.6,5.0,True,True,False
15000.0,95000.0,12.0,11.6,0.0,0.0,31.6,8.0,False,True,False
10000.0,53000.0,6.0,13.09,0.0,2.0,98.0,10.0,False,False,False
16000.0,56726.0,4.0,7.51,1.0,0.0,93.0,10.0,False,True,False
25000.0,104000.0,10.0,17.4,0.0,1.0,87.9,1.0,False,False,False
12000.0,67656.0,7.0,15.01,1.0,0.0,62.7,2.0,False,True,False
16950.0,75000.0,13.0,12.48,0.0,0.0,77.4,3.0,False,False,False
5000.0,46500.0,6.0,18.32,1.0,0.0,92.2,4.0,True,False,True
10000.0,70000.0,15.0,12.31,0.0,3.0,0.4,0.0,False,False,False
9600.0,72000.0,13.0,14.27,0.0,2.0,52.4,7.0,False,False,False
9600.0,135000.0,13.0,6.98,1.0,2.0,18.2,5.0,False,True,True
6500.0,60000.0,7.0,16.14,0.0,3.0,35.4,10.0,False,False,False
8000.0,50000.0,18.0,14.26,1.0,2.0,19.7,5.0,False,False,True
5000.0,85272.0,6.0,14.73,1.0,1.0,30.0,10.0,False,False,False
10000.0,60000.0,11.0,3.02,1.0,0.0,27.4,5.0,True,False,False
10000.0,50000.0,11.0,24.0,0.0,0.0,82.6,2.0,False,False,False
10400.0,60000.0,6.0,5.24,1.0,0.0,77.3,3.0,False,False,False
15000.0,120000.0,5.0,5.74,1.0,2.0,60.9,3.0,False,True,True
1000.0,52000.0,9.0,17.33,3.0,0.0,29.6,5.0,False,False,False
5000.0,46044.0,6.0,12.54,0.0,0.0,85.4,4.0,False,False,False
8400.0,62000.0,6.0,7.86,0.0,2.0,89.9,4.0,False,True,False
4000.0,13200.0,6.0,12.55,0.0,0.0,80.5,1.0,False,False,False
7200.0,93000.0,10.0,6.71,1.0,0.0,17.4,1.0,False,False,False
6000.0,60000.0,6.0,1.74,1.0,0.0,66.2,10.0,True,True,False
5000.0,53000.0,16.0,9.74,11.0,3.0,8.3,5.0,False,False,False
1800.0,100000.0,14.0,6.41,0.0,0.0,34.6,10.0,False,False,False
8000.0,40777.0,9.0,22.98,0.0,1.0,85.3,4.0,False,False,False
9000.0,35000.0,5.0,6.17,1.0,0.0,92.3,2.0,True,True,False
15000.0,55000.0,9.0,21.56,0.0,1.0,21.6,10.0,True,True,False
10000.0,69000.0,10.0,15.58,0.0,1.0,48.7,1.0,False,False,False
35000.0,70000.0,12.0,16.32,0.0,1.0,37.6,5.0,True,True,False
12000.0,72000.0,8.0,18.83,0.0,1.0,55.7,2.0,False,True,False
12000.0,87192.0,4.0,12.99,3.0,3.0,72.3,1.0,False,True,True
7000.0,54000.0,17.0,13.58,0.0,1.0,45.0,0.0,True,False,False
10000.0,36000.0,11.0,23.0,0.0,0.0,43.3,4.0,True,False,False
6000.0,50000.0,14.0,13.3,0.0,2.0,43.6,5.0,False,False,False
8000.0,32760.0,6.0,2.89,0.0,0.0,14.1,5.0,False,True,False
5000.0,110000.0,4.0,6.41,1.0,0.0,99.2,1.0,False,False,False
12000.0,105000.0,7.0,6.26,0.0,0.0,36.9,3.0,False,True,False
17000.0,35000.0,13.0,22.87,0.0,0.0,41.1,4.0,True,True,True
35000.0,80000.0,10.0,5.19,0.0,0.0,40.5,3.0,False,True,False
12000.0,48000.0,7.0,6.33,0.0,0.0,41.9,9.0,False,True,False
4200.0,105600.0,17.0,14.75,0.0,2.0,36.6,5.0,False,True,False
9000.0,65000.0,21.0,22.73,0.0,2.0,47.6,0.0,False,False,False
7125.0,28000.0,9.0,22.46,0.0,0.0,59.9,10.0,False,False,False
13200.0,91000.0,12.0,7.66,0.0,0.0,56.6,4.0,False,True,False
1200.0,48000.0,8.0,16.88,0.0,2.0,94.9,4.0,False,False,False
9600.0,24000.0,6.0,16.35,0.0,1.0,38.6,3.0,False,True,False
10500.0,60000.0,4.0,3.96,0.0,5.0,33.7,9.0,True,True,False
8000.0,99220.0,11.0,3.2,0.0,0.0,84.0,7.0,True,False,False
19125.0,47520.0,7.0,21.46,2.0,2.0,80.3,9.0,False,True,False
10000.0,78996.0,6.0,22.8,0.0,0.0,95.2,10.0,True,False,False
22250.0,50000.0,13.0,20.66,1.0,0.0,59.3,10.0,True,True,False
35000.0,95000.0,7.0,7.41,0.0,0.0,35.1,5.0,False,True,False
30000.0,87500.0,7.0,11.12,0.0,0.0,54.5,5.0,True,True,False
4000.0,54000.0,8.0,17.16,1.0,3.0,82.2,2.0,False,False,False
5800.0,30280.0,8.0,9.43,0.0,0.0,49.1,5.0,False,False,False
1800.0,50000.0,7.0,14.98,0.0,1.0,93.8,10.0,False,False,False
15450.0,58320.0,10.0,20.88,1.0,0.0,98.7,10.0,True,True,False
10000.0,55000.0,13.0,12.04,0.0,0.0,37.9,4.0,False,True,False
25000.0,78000.0,11.0,18.52,0.0,0.0,61.5,7.0,True,True,False
6000.0,58000.0,15.0,21.41,0.0,1.0,57.0,5.0,True,True,False
7000.0,53250.0,11.0,22.11,1.0,0.0,80.4,1.0,False,False,False
7000.0,82000.0,10.0,17.74,0.0,0.0,55.0,10.0,False,False,False
6000.0,114000.0,10.0,7.02,0.0,2.0,78.3,10.0,False,False,False
10000.0,30680.0,12.0,24.37,1.0,0.0,40.2,10.0,False,False,False
5600.0,31000.0,9.0,6.5,0.0,0.0,60.5,2.0,False,True,False
14000.0,39168.0,5.0,18.41,0.0,0.0,42.6,6.0,True,True,False
15000.0,35000.0,6.0,10.7,0.0,0.0,8.4,10.0,False,True,False
8000.0,47000.0,9.0,22.8,0.0,2.0,34.3,0.0,False,False,False
3825.0,40000.0,6.0,12.39,0.0,1.0,50.0,1.0,True,False,False
8000.0,58000.0,11.0,20.26,3.0,0.0,74.8,4.0,False,False,False
8000.0,110000.0,10.0,13.45,0.0,1.0,62.6,10.0,False,True,True
4000.0,45000.0,10.0,18.91,1.0,2.0,61.7,0.0,False,False,False
12000.0,100000.0,10.0,10.39,1.0,1.0,53.5,3.0,False,False,False
28000.0,91000.0,7.0,15.55,0.0,1.0,72.0,8.0,False,True,False
35000.0,101837.28,14.0,13.27,0.0,0.0,71.3,7.0,True,True,False
10000.0,66000.0,13.0,3.35,0.0,5.0,17.7,10.0,False,False,False
6425.0,33168.0,10.0,9.59,2.0,0.0,51.9,6.0,False,False,False
4000.0,30000.0,5.0,2.48,1.0,0.0,19.8,3.0,True,True,False
9000.0,51000.0,6.0,15.79,0.0,1.0,72.1,9.0,False,True,False
22000.0,60000.0,10.0,5.66,0.0,1.0,16.9,5.0,False,False,False
18000.0,79000.0,21.0,20.22,0.0,2.0,39.0,8.0,False,True,True
8000.0,54600.0,18.0,19.45,0.0,1.0,31.9,4.0,False,False,False
6400.0,100000.0,4.0,6.56,0.0,0.0,84.6,8.0,False,False,False
30000.0,93456.0,5.0,4.89,0.0,1.0,68.6,4.0,False,True,False
4600.0,78000.0,9.0,9.14,0.0,0.0,66.0,7.0,False,False,False
7000.0,72000.0,11.0,11.98,4.0,0.0,27.9,7.0,False,True,False
5000.0,65000.0,8.0,2.33,1.0,1.0,10.8,10.0,False,False,False
8000.0,36000.0,4.0,24.7,0.0,1.0,28.41,7.0,False,False,False
10000.0,89092.0,3.0,2.1,0.0,0.0,17.6,6.0,False,True,False
10000.0,114600.0,13.0,24.62,0.0,1.0,61.5,7.0,False,False,False
13200.0,72500.0,8.0,16.07,0.0,0.0,41.4,7.0,False,False,False
6000.0,50000.0,6.0,12.19,0.0,1.0,99.4,2.0,False,False,False
12000.0,79872.0,9.0,9.5,0.0,2.0,57.9,4.0,False,False,False
8000.0,70000.0,8.0,4.22,0.0,0.0,17.3,0.0,False,False,False
5600.0,25000.0,5.0,7.2,0.0,1.0,39.3,5.0,False,False,False
3000.0,50000.0,2.0,16.54,1.0,0.0,0.0,4.0,False,True,False
4800.0,55980.0,7.0,10.2,0.0,0.0,88.3,10.0,True,False,False
18000.0,63000.0,14.0,9.5,0.0,3.0,55.2,6.0,False,True,False
28000.0,115000.0,9.0,17.3,0.0,0.0,84.7,3.0,False,False,False
3600.0,25000.0,10.0,8.45,0.0,0.0,41.0,3.0,False,True,False
10000.0,75000.0,9.0,18.35,1.0,0.0,87.7,0.0,True,False,False
10000.0,156000.0,13.0,24.82,1.0,3.0,62.2,10.0,False,False,False
3000.0,28800.0,8.0,10.21,1.0,1.0,36.5,2.0,False,False,False
9100.0,34500.0,6.0,17.18,0.0,0.0,27.0,2.0,False,True,False
27000.0,52000.0,7.0,12.42,1.0,0.0,57.3,10.0,False,True,False
16000.0,72000.0,7.0,13.85,0.0,0.0,66.6,3.0,False,False,False
5000.0,53995.0,5.0,5.56,0.0,0.0,0.0,10.0,False,False,True
9000.0,72000.0,8.0,3.67,1.0,1.0,19.8,0.0,False,False,False
14000.0,60000.0,9.0,14.94,0.0,1.0,83.4,10.0,False,True,False
20000.0,93500.0,19.0,14.9,0.0,1.0,66.5,2.0,False,False,False
1400.0,48000.0,5.0,10.68,0.0,1.0,89.3,10.0,True,False,False
7200.0,96000.0,10.0,9.34,1.0,1.0,30.0,10.0,False,True,False
3000.0,65000.0,7.0,8.38,0.0,0.0,48.3,10.0,False,True,False
9250.0,65000.0,14.0,23.69,0.0,1.0,43.1,2.0,False,True,False
10000.0,50911.2,11.0,19.59,0.0,0.0,97.4,7.0,False,False,False
