loan_amnt,annual_inc,open_acc,dti,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,pub_rec,revol_bal,revol_util,total_acc,pub_rec_bankruptcies,term,grade,emp_length,home_ownership,purpose,defaulted
25000.0,96000.0,12.0,10.65,1.0,1.0,3.0,0.0,7212.0,32.5,33.0,0.0,60,E,4,MORTGAGE,debt_consolidation,False
9000.0,48000.0,7.0,15.1,0.0,0.0,49.0,0.0,4475.0,50.3,12.0,0.0,36,B,5,RENT,credit_card,False
2500.0,48000.0,6.0,19.05,1.0,1.0,20.0,0.0,554.0,21.3,10.0,0.0,60,D,7,MORTGAGE,home_improvement,False
25000.0,85000.0,11.0,23.79,0.0,2.0,80.0,0.0,279.0,0.9,23.0,0.0,60,C,10,RENT,debt_consolidation,False
35000.0,92000.0,11.0,17.6,0.0,0.0,47.0,0.0,9558.0,85.5,20.0,0.0,60,F,10,RENT,other,True
12100.0,74000.0,5.0,11.16,0.0,0.0,42.0,0.0,2081.0,42.5,28.0,0.0,36,D,4,MORTGAGE,small_business,False
3000.0,70000.0,3.0,10.37,0.0,1.0,38.0,1.0,0.0,0.0,21.0,0.0,36,D,10,MORTGAGE,vacation,False
24000.0,200000.0,7.0,5.14,0.0,0.0,34.0,0.0,258.0,1.0,28.0,0.0,36,A,3,MORTGAGE,home_improvement,False
21600.0,280000.0,7.0,6.12,1.0,1.0,18.0,0.0,53936.0,0.0,16.0,0.0,36,C,10,MORTGAGE,debt_consolidation,False
5000.0,38400.0,8.0,10.84,0.0,0.0,62.0,0.0,1391.0,30.9,28.0,0.0,36,B,10,RENT,vacation,False
3600.0,70000.0,11.0,15.19,0.0,1.0,30.0,0.0,13598.0,91.7,15.0,0.0,36,C,9,RENT,debt_consolidation,False
16000.0,108717.0,8.0,3.49,0.0,2.0,46.0,0.0,8510.0,46.8,29.0,0.0,36,A,9,MORTGAGE,credit_card,False
1325.0,24000.0,3.0,3.8,0.0,0.0,24.0,0.0,2158.0,11.9,3.0,0.0,36,C,0,RENT,moving,True
15000.0,100000.0,11.0,20.68,0.0,0.0,36.0,0.0,14671.0,25.3,22.0,0.0,60,B,2,MORTGAGE,debt_consolidation,False
7000.0,30000.0,19.0,21.64,2.0,3.0,4.0,0.0,14024.0,28.7,38.0,0.0,36,D,5,RENT,medical,False
4000.0,38400.0,14.0,22.81,0.0,0.0,39.0,0.0,6711.0,39.2,25.0,0.0,36,B,7,RENT,other,False
6500.0,55000.0,8.0,20.2,0.0,1.0,68.0,0.0,25004.0,67.4,16.0,0.0,36,A,10,MORTGAGE,credit_card,False
4000.0,35832.0,17.0,4.02,0.0,1.0,39.0,0.0,895.0,89.5,19.0,0.0,60,D,0,RENT,other,True
6000.0,54000.0,6.0,0.31,1.0,0.0,18.0,0.0,0.0,94.8,10.0,0.0,36,C,3,MORTGAGE,debt_consolidation,False
12000.0,36184.8,8.0,20.59,0.0,2.0,64.0,0.0,2932.0,23.6,27.0,0.0,36,B,2,OWN,other,False
8000.0,47900.0,12.0,10.87,0.0,1.0,78.0,0.0,7063.0,57.9,33.0,0.0,60,C,3,RENT,debt_consolidation,False
6000.0,64000.0,8.0,21.06,1.0,0.0,10.0,0.0,13273.0,66.7,15.0,0.0,36,B,5,MORTGAGE,credit_card,False
12000.0,82000.0,5.0,11.49,0.0,0.0,25.0,0.0,3149.0,32.8,18.0,0.0,60,E,7,RENT,debt_consolidation,False
6000.0,52000.0,14.0,10.27,0.0,2.0,59.0,0.0,894.0,5.5,23.0,0.0,36,A,3,MORTGAGE,other,False
5000.0,52000.0,11.0,12.42,1.0,0.0,13.0,0.0,6535.0,33.7,13.0,0.0,36,A,1,RENT,other,False
15000.0,120000.0,10.0,9.69,0.0,0.0,54.0,0.0,7796.0,32.2,27.0,0.0,36,B,8,MORTGAGE,credit_card,True
30000.0,78000.0,10.0,16.32,0.0,1.0,36.0,0.0,15025.0,71.9,34.0,0.0,60,F,10,MORTGAGE,debt_consolidation,True
7000.0,45000.0,17.0,18.35,0.0,0.0,44.0,0.0,6060.0,43.9,24.0,0.0,36,C,2,RENT,debt_consolidation,False
11200.0,44000.0,5.0,5.05,0.0,0.0,29.0,0.0,3209.0,32.1,13.0,0.0,36,B,4,MORTGAGE,debt_consolidation,False
4800.0,200000.0,7.0,3.11,0.0,0.0,37.0,0.0,2275.0,81.2,24.0,0.0,36,A,3,MORTGAGE,other,False
35000.0,130000.0,11.0,17.8,1.0,0.0,17.0,0.0,39791.0,74.9,28.0,0.0,36,D,10,MORTGAGE,credit_card,False
15000.0,70000.0,5.0,15.46,0.0,2.0,37.0,0.0,1821.0,91.0,19.0,0.0,60,F,4,RENT,debt_consolidation,False
30000.0,117000.0,15.0,19.9,0.0,0.0,30.0,0.0,23792.0,72.4,62.0,0.0,60,E,10,MORTGAGE,debt_consolidation,True
4000.0,49000.0,15.0,11.46,2.0,1.0,16.0,0.0,4192.0,95.3,30.0,0.0,36,D,1,MORTGAGE,debt_consolidation,True
15000.0,48000.0,14.0,12.05,0.0,2.0,64.0,0.0,17160.0,47.0,19.0,0.0,36,C,2,MORTGAGE,credit_card,True
16000.0,42000.0,6.0,14.83,0.0,0.0,67.0,0.0,16296.0,33.9,16.0,0.0,60,B,5,MORTGAGE,debt_consolidation,False
12000.0,70000.0,10.0,3.07,1.0,2.0,20.0,0.0,6962.0,12.6,18.0,0.0,60,C,10,RENT,debt_consolidation,False
25000.0,157000.0,7.0,7.29,0.0,1.0,59.0,0.0,6639.0,61.5,38.0,0.0,60,D,10,RENT,small_business,False
14000.0,81600.0,7.0,28.13,0.0,2.0,25.0,0.0,1694.0,24.2,24.0,0.0,60,C,6,MORTGAGE,home_improvement,False
15000.0,87600.0,10.0,16.84,0.0,0.0,55.0,0.0,52630.0,42.2,32.0,0.0,36,A,10,MORTGAGE,car,False
20000.0,67500.0,20.0,23.98,1.0,1.0,17.0,0.0,14974.0,18.6,43.0,0.0,36,B,2,RENT,debt_consolidation,False
30000.0,60000.0,10.0,18.42,0.0,1.0,59.0,0.0,14622.0,36.8,30.0,0.0,60,F,7,MORTGAGE,debt_consolidation,True
13225.0,40000.0,11.0,24.33,0.0,0.0,30.0,0.0,30003.0,90.4,28.0,0.0,60,E,10,MORTGAGE,debt_consolidation,True
25000.0,50004.0,8.0,17.13,1.0,1.0,16.0,0.0,8530.0,78.3,29.0,0.0,60,F,3,RENT,debt_consolidation,False
6800.0,67000.0,9.0,8.87,0.0,1.0,54.0,0.0,2004.0,12.8,22.0,0.0,36,D,6,MORTGAGE,car,False
16000.0,112000.0,8.0,5.05,0.0,3.0,62.0,0.0,2329.0,6.5,29.0,0.0,36,A,0,MORTGAGE,home_improvement,False
6000.0,47000.0,5.0,5.8,0.0,0.0,25.0,0.0,8978.0,88.9,8.0,0.0,36,B,10,RENT,moving,False
7500.0,30000.0,7.0,7.4,0.0,0.0,42.0,0.0,3990.0,23.7,13.0,0.0,36,B,3,RENT,car,False
29900.0,93996.0,19.0,27.92,0.0,3.0,35.0,0.0,28096.0,41.4,59.0,0.0,60,C,4,MORTGAGE,debt_consolidation,False
12000.0,139000.0,9.0,6.14,0.0,0.0,69.0,0.0,25856.0,60.9,19.0,0.0,60,C,10,OWN,medical,False
3000.0,48000.0,4.0,11.1,0.0,1.0,36.0,0.0,3135.0,61.5,10.0,0.0,36,C,0,RENT,other,False
8400.0,120000.0,7.0,5.06,1.0,2.0,21.0,1.0,3141.0,97.2,19.0,1.0,36,D,10,MORTGAGE,debt_consolidation,True
13500.0,76000.0,14.0,21.63,0.0,0.0,45.0,0.0,10163.0,33.3,31.0,0.0,36,A,7,MORTGAGE,credit_card,False
7000.0,60000.0,3.0,9.54,0.0,0.0,39.0,0.0,4709.0,94.2,13.0,0.0,36,C,6,MORTGAGE,small_business,False
20000.0,60000.0,6.0,11.8,0.0,1.0,34.0,0.0,23479.0,95.8,19.0,0.0,36,D,2,RENT,credit_card,False
11600.0,71000.0,4.0,2.11,0.0,0.0,36.0,0.0,205.0,2.3,7.0,0.0,36,B,0,RENT,small_business,False
8000.0,45000.0,5.0,14.0,2.0,1.0,10.0,0.0,2494.0,60.8,14.0,0.0,36,D,2,MORTGAGE,debt_consolidation,False
5000.0,46000.0,3.0,11.56,0.0,1.0,62.0,0.0,9475.0,92.0,7.0,0.0,36,D,0,RENT,car,True
5550.0,47004.0,7.0,7.97,0.0,1.0,26.0,0.0,2870.0,14.3,16.0,0.0,36,A,2,RENT,debt_consolidation,False
20000.0,57396.0,10.0,25.78,0.0,3.0,50.0,0.0,25225.0,49.0,26.0,0.0,60,C,2,MORTGAGE,debt_consolidation,False
3600.0,40000.0,9.0,13.11,0.0,2.0,79.0,0.0,214.0,2.2,26.0,0.0,36,A,0,MORTGAGE,major_purchase,False
20000.0,34000.0,6.0,14.4,1.0,0.0,23.0,0.0,5374.0,55.4,17.0,0.0,60,B,2,RENT,house,False
6000.0,37200.0,11.0,24.0,0.0,0.0,67.0,0.0,5321.0,36.7,19.0,0.0,36,B,2,RENT,debt_consolidation,False
15000.0,89000.0,16.0,18.11,0.0,1.0,47.0,0.0,11735.0,64.5,32.0,0.0,36,D,5,MORTGAGE,debt_consolidation,False
24000.0,110000.0,14.0,16.25,0.0,2.0,36.0,0.0,17602.0,52.4,32.0,0.0,36,D,7,RENT,debt_consolidation,False
9000.0,110000.0,14.0,14.65,1.0,0.0,6.0,1.0,2839.0,38.9,27.0,0.0,36,B,2,MORTGAGE,home_improvement,False
8700.0,102000.0,9.0,14.67,0.0,0.0,63.0,0.0,9642.0,38.6,17.0,0.0,36,C,6,MORTGAGE,debt_consolidation,False
2000.0,48000.0,5.0,11.75,0.0,0.0,57.0,0.0,2137.0,34.5,13.0,0.0,36,B,10,MORTGAGE,small_business,False
11000.0,50000.0,7.0,15.31,1.0,0.0,11.0,0.0,11832.0,85.1,17.0,0.0,36,D,7,MORTGAGE,major_purchase,False
4500.0,110000.0,5.0,3.5,0.0,3.0,64.0,0.0,5271.0,60.6,15.0,0.0,36,C,5,RENT,credit_card,False
8000.0,40000.0,10.0,24.9,0.0,1.0,40.0,1.0,13978.0,83.2,21.0,0.0,36,B,10,RENT,debt_consolidation,True
19125.0,56000.0,9.0,14.68,0.0,2.0,44.0,0.0,2391.0,29.2,24.0,0.0,36,C,4,MORTGAGE,debt_consolidation,False
18000.0,150000.0,5.0,4.32,0.0,2.0,57.0,0.0,13448.0,92.7,21.0,0.0,60,E,0,RENT,major_purchase,False
24000.0,97500.0,6.0,9.32,0.0,0.0,54.0,0.0,1099.0,28.9,12.0,0.0,36,B,6,RENT,debt_consolidation,False
4800.0,62000.0,13.0,14.07,0.0,3.0,31.0,0.0,8099.0,60.4,31.0,0.0,36,D,5,OWN,credit_card,False
3600.0,63000.0,7.0,19.3,0.0,0.0,66.0,0.0,11031.0,66.9,17.0,0.0,60,B,4,MORTGAGE,other,False
7000.0,37000.0,13.0,20.17,0.0,3.0,55.0,0.0,4631.0,65.2,36.0,0.0,36,D,6,MORTGAGE,debt_consolidation,False
10000.0,80004.0,5.0,6.33,0.0,2.0,24.0,1.0,2232.0,32.8,14.0,0.0,60,C,10,RENT,other,True
1600.0,130000.0,8.0,9.01,1.0,1.0,23.0,0.0,13457.0,86.8,25.0,0.0,36,C,10,MORTGAGE,moving,False
10000.0,53000.0,16.0,13.97,1.0,1.0,13.0,0.0,9638.0,45.5,39.0,0.0,36,B,3,RENT,debt_consolidation,False
25000.0,72000.0,9.0,18.18,0.0,2.0,52.0,0.0,10630.0,50.4,23.0,0.0,36,D,7,RENT,debt_consolidation,False
15000.0,130000.0,17.0,11.25,0.0,2.0,65.0,0.0,19945.0,47.3,25.0,0.0,60,D,6,RENT,credit_card,False
13000.0,70000.0,12.0,7.59,0.0,1.0,58.0,0.0,6696.0,47.5,26.0,0.0,36,B,5,RENT,debt_consolidation,False
4500.0,45000.0,9.0,21.57,0.0,0.0,58.0,0.0,22250.0,80.3,19.0,0.0,36,C,8,RENT,car,True
5600.0,36000.0,18.0,12.67,1.0,2.0,19.0,0.0,6993.0,13.7,50.0,0.0,36,A,0,MORTGAGE,debt_consolidation,False
16000.0,52000.0,5.0,6.76,0.0,0.0,38.0,0.0,6038.0,46.1,29.0,0.0,60,C,3,RENT,debt_consolidation,False
11200.0,54000.0,11.0,20.04,0.0,2.0,36.0,0.0,14447.0,88.1,33.0,0.0,36,C,4,RENT,debt_consolidation,False
25000.0,74326.08,6.0,23.07,1.0,0.0,15.0,0.0,11694.0,90.0,12.0,0.0,60,E,10,MORTGAGE,other,True
10000.0,240000.0,10.0,2.85,0.0,3.0,55.0,0.0,2340.0,8.7,38.0,0.0,36,A,5,MORTGAGE,debt_consolidation,False
25300.0,95000.0,10.0,1.68,0.0,0.0,65.0,0.0,6061.0,19.7,42.0,0.0,36,B,10,RENT,small_business,True
7000.0,48000.0,5.0,12.22,1.0,0.0,6.0,0.0,9033.0,67.4,12.0,0.0,36,A,10,MORTGAGE,home_improvement,False
4000.0,18720.0,6.0,11.86,0.0,1.0,40.0,0.0,4976.0,60.0,10.0,0.0,36,D,2,RENT,debt_consolidation,True
12000.0,105000.0,15.0,9.27,0.0,0.0,74.0,0.0,13134.0,50.8,28.0,0.0,36,B,6,MORTGAGE,debt_consolidation,False
11300.0,40800.0,11.0,17.62,0.0,0.0,70.0,0.0,11781.0,62.0,21.0,0.0,60,C,10,MORTGAGE,debt_consolidation,True
11100.0,50000.0,10.0,25.08,0.0,5.0,79.0,0.0,10560.0,43.8,42.0,0.0,36,B,3,RENT,debt_consolidation,False
10000.0,63000.0,7.0,2.95,0.0,1.0,64.0,0.0,6610.0,42.1,37.0,0.0,36,B,2,MORTGAGE,debt_consolidation,False
4800.0,54600.0,8.0,14.15,2.0,2.0,21.0,0.0,13010.0,65.4,44.0,0.0,36,B,10,MORTGAGE,major_purchase,False
2400.0,67000.0,7.0,15.01,0.0,2.0,41.0,0.0,6495.0,35.5,18.0,0.0,36,C,4,RENT,small_business,False
10000.0,90000.0,13.0,8.44,0.0,0.0,41.0,0.0,8990.0,4.1,28.0,0.0,36,A,5,RENT,credit_card,False
7000.0,75360.0,14.0,7.26,0.0,0.0,73.0,0.0,353.0,1.0,34.0,0.0,36,A,4,OWN,major_purchase,False
10000.0,36000.0,20.0,21.93,1.0,2.0,20.0,0.0,0.0,0.0,44.0,0.0,36,B,5,RENT,small_business,False
7000.0,130000.0,15.0,15.42,0.0,2.0,26.0,1.0,1577.0,11.8,45.0,1.0,36,B,10,MORTGAGE,medical,False
22000.0,90000.0,7.0,9.85,1.0,1.0,23.0,0.0,4316.0,32.7,28.0,0.0,60,C,5,MORTGAGE,credit_card,False
4000.0,42000.0,11.0,18.6,1.0,2.0,19.0,0.0,5026.0,29.7,21.0,0.0,36,C,5,RENT,debt_consolidation,True
6000.0,70000.0,7.0,8.93,0.0,0.0,48.0,0.0,0.0,0.0,28.0,0.0,36,A,3,RENT,moving,False
5400.0,55000.0,9.0,10.19,0.0,0.0,35.0,0.0,11208.0,66.0,31.0,0.0,36,B,3,RENT,debt_consolidation,False
1800.0,32000.0,3.0,2.63,0.0,0.0,47.0,0.0,1181.0,53.7,8.0,0.0,60,F,2,MORTGAGE,debt_consolidation,False
3000.0,65000.0,5.0,9.18,0.0,0.0,42.0,0.0,8736.0,51.4,12.0,0.0,36,A,1,RENT,credit_card,False
5000.0,36000.0,3.0,0.4,0.0,0.0,28.0,0.0,411.0,1.2,9.0,0.0,36,E,2,RENT,major_purchase,True
16000.0,76800.0,9.0,24.13,1.0,0.0,13.0,0.0,107192.0,10.4,32.0,0.0,60,B,10,MORTGAGE,debt_consolidation,False
12000.0,72000.0,21.0,10.25,1.0,2.0,11.0,0.0,21143.0,27.9,52.0,0.0,36,C,8,RENT,debt_consolidation,False
13600.0,73000.0,8.0,3.76,0.0,2.0,69.0,0.0,10044.0,72.8,22.0,0.0,36,B,10,RENT,debt_consolidation,False
14000.0,80000.0,7.0,17.29,1.0,2.0,10.0,0.0,30772.0,92.4,22.0,0.0,36,D,10,MORTGAGE,debt_consolidation,False
2800.0,40800.0,5.0,15.44,0.0,1.0,25.0,0.0,632.0,7.5,14.0,0.0,36,A,0,RENT,major_purchase,False
30000.0,98400.0,16.0,16.68,2.0,1.0,11.0,0.0,10481.0,54.6,56.0,0.0,60,F,1,RENT,other,False
2800.0,37440.0,5.0,2.79,0.0,0.0,44.0,0.0,1325.0,88.3,10.0,0.0,36,B,7,RENT,other,False
35000.0,85000.0,10.0,4.04,0.0,1.0,27.0,0.0,26155.0,53.1,35.0,0.0,36,B,4,MORTGAGE,home_improvement,False
12400.0,55000.0,11.0,5.21,0.0,2.0,32.0,0.0,7758.0,27.9,17.0,0.0,60,E,10,MORTGAGE,debt_consolidation,False
16000.0,67548.0,5.0,11.1,1.0,0.0,10.0,0.0,0.0,0.83,23.0,0.0,60,D,10,MORTGAGE,major_purchase,False
25000.0,63000.0,10.0,0.21,1.0,0.0,16.0,0.0,48.0,0.4,28.0,0.0,60,C,10,MORTGAGE,home_improvement,False
12000.0,48000.0,6.0,17.88,0.0,0.0,37.0,0.0,13843.0,91.7,26.0,0.0,36,C,0,MORTGAGE,debt_consolidation,False
8000.0,90000.0,9.0,18.28,0.0,0.0,58.0,0.0,10339.0,61.9,33.0,0.0,60,D,5,RENT,debt_consolidation,False
30000.0,54000.0,5.0,8.27,0.0,1.0,28.0,0.0,14069.0,64.8,10.0,0.0,60,G,7,RENT,debt_consolidation,False
3600.0,45000.0,12.0,23.39,0.0,1.0,39.0,1.0,3506.0,48.0,15.0,0.0,36,B,3,RENT,moving,False
12000.0,56000.0,10.0,12.0,0.0,1.0,79.0,1.0,2982.0,18.8,18.0,1.0,60,D,1,MORTGAGE,wedding,False
6000.0,53000.0,12.0,12.88,0.0,0.0,48.0,0.0,8761.0,54.2,39.0,0.0,36,B,3,OWN,debt_consolidation,False
6000.0,72000.0,7.0,18.2,0.0,1.0,63.0,1.0,17734.0,99.1,16.0,1.0,36,D,3,RENT,moving,False
12000.0,97936.0,14.0,24.14,0.0,1.0,28.0,0.0,26674.0,82.3,39.0,0.0,60,C,7,MORTGAGE,debt_consolidation,False
9000.0,56000.0,10.0,8.36,0.0,1.0,45.0,0.0,10246.0,44.9,21.0,0.0,36,B,4,MORTGAGE,debt_consolidation,False
20000.0,75996.0,4.0,12.58,1.0,0.0,23.0,0.0,7903.0,49.1,23.0,0.0,60,E,1,RENT,debt_consolidation,False
11600.0,41000.0,6.0,20.69,0.0,0.0,39.0,0.0,10949.0,61.9,12.0,0.0,60,C,5,RENT,debt_consolidation,False
6000.0,51200.0,7.0,9.89,0.0,1.0,57.0,0.0,3263.0,90.6,26.0,0.0,36,D,7,MORTGAGE,renewable_energy,False
7200.0,50000.0,7.0,6.5,0.0,1.0,68.0,1.0,1829.0,48.1,24.0,1.0,36,B,10,MORTGAGE,other,True
6000.0,36000.0,10.0,26.34,0.0,0.0,50.0,0.0,4439.0,12.4,25.0,0.0,36,A,4,RENT,debt_consolidation,False
17500.0,31200.0,5.0,1.54,1.0,1.0,15.0,0.0,488.0,8.6,14.0,0.0,60,D,10,MORTGAGE,home_improvement,False
15000.0,46890.0,14.0,18.14,1.0,1.0,21.0,0.0,970.0,12.4,39.0,0.0,36,C,9,RENT,debt_consolidation,False
6000.0,70000.0,6.0,18.55,0.0,1.0,29.0,0.0,18749.0,65.8,9.0,0.0,36,C,2,MORTGAGE,debt_consolidation,False
6500.0,42000.0,4.0,7.91,0.0,0.0,42.0,0.0,985.0,89.5,12.0,0.0,36,D,4,RENT,small_business,False
6000.0,40000.0,6.0,24.06,0.0,0.0,39.0,0.0,1863.0,38.8,17.0,0.0,36,B,6,MORTGAGE,debt_consolidation,False
16000.0,40000.0,3.0,4.53,0.0,0.0,59.0,0.0,5045.0,50.4,12.0,0.0,36,B,2,MORTGAGE,small_business,False
8450.0,42000.0,12.0,24.71,0.0,0.0,43.0,0.0,8252.0,23.8,30.0,0.0,60,B,1,RENT,debt_consolidation,True
4800.0,32000.0,5.0,20.21,0.0,1.0,31.0,0.0,3831.0,27.4,11.0,0.0,36,B,6,RENT,debt_consolidation,False
12000.0,51000.0,16.0,10.35,1.0,1.0,14.0,0.0,11980.0,52.3,29.0,0.0,36,C,3,RENT,debt_consolidation,False
7000.0,94500.0,8.0,21.22,2.0,0.0,20.0,1.0,2313.0,26.9,19.0,1.0,60,D,2,MORTGAGE,other,False
3600.0,80000.0,9.0,2.69,0.0,3.0,47.0,0.0,8143.0,17.6,23.0,0.0,36,A,3,MORTGAGE,debt_consolidation,False
10000.0,60000.0,10.0,14.82,0.0,1.0,67.0,0.0,6199.0,55.3,19.0,0.0,60,D,0,MORTGAGE,debt_consolidation,True
10000.0,40008.0,3.0,9.15,0.0,1.0,41.0,0.0,5616.0,98.5,8.0,0.0,60,G,0,RENT,major_purchase,False
30000.0,126500.0,12.0,18.24,0.0,2.0,71.0,0.0,10421.0,20.8,22.0,0.0,36,E,10,MORTGAGE,home_improvement,False
4900.0,69600.0,9.0,20.83,0.0,0.0,59.0,0.0,4391.0,29.9,44.0,0.0,36,B,10,RENT,debt_consolidation,False
20000.0,120000.0,4.0,8.81,0.0,0.0,32.0,1.0,12491.0,93.9,15.0,1.0,60,E,6,RENT,credit_card,False
4400.0,80000.0,17.0,22.95,1.0,0.0,14.0,0.0,61904.0,72.7,48.0,0.0,36,B,6,MORTGAGE,other,False
14000.0,105000.0,10.0,6.18,0.0,0.0,31.0,0.0,16206.0,79.8,27.0,0.0,36,B,3,RENT,credit_card,False
2400.0,32000.0,8.0,12.34,1.0,1.0,23.0,0.0,4480.0,57.4,17.0,0.0,36,B,0,RENT,debt_consolidation,False
5600.0,42000.0,10.0,22.57,1.0,0.0,3.0,0.0,10325.0,39.4,21.0,0.0,36,A,6,RENT,debt_consolidation,False
25000.0,78000.0,13.0,3.63,3.0,0.0,11.0,0.0,3708.0,21.2,34.0,0.0,60,E,10,MORTGAGE,small_business,False
7000.0,45000.0,13.0,21.89,0.0,0.0,33.0,0.0,13105.0,77.1,31.0,0.0,60,D,6,MORTGAGE,debt_consolidation,False
4000.0,33600.0,8.0,12.21,0.0,0.0,81.0,0.0,857.0,94.2,15.0,0.0,36,B,0,RENT,renewable_energy,False
26400.0,87200.0,12.0,12.28,0.0,0.0,70.0,0.0,16113.0,57.5,50.0,0.0,60,E,6,MORTGAGE,debt_consolidation,False
13000.0,50000.0,5.0,8.52,1.0,0.0,18.0,0.0,12056.0,90.6,16.0,0.0,36,E,1,RENT,debt_consolidation,True
15000.0,60000.0,11.0,5.24,1.0,1.0,11.0,0.0,13768.0,54.0,18.0,0.0,36,C,6,RENT,debt_consolidation,False
13700.0,86000.0,7.0,17.82,1.0,0.0,20.0,0.0,20332.0,84.4,20.0,0.0,60,D,10,MORTGAGE,credit_card,False
16000.0,64000.0,13.0,17.61,1.0,1.0,7.0,0.0,26676.0,91.5,46.0,0.0,36,E,10,MORTGAGE,debt_consolidation,False
6000.0,39000.0,7.0,20.06,0.0,0.0,50.0,0.0,4588.0,90.0,27.0,0.0,36,D,3,RENT,debt_consolidation,True
14825.0,58000.0,19.0,21.39,0.0,1.0,47.0,0.0,21408.0,73.8,54.0,0.0,36,D,10,MORTGAGE,debt_consolidation,False
20000.0,48500.0,11.0,13.86,0.0,2.0,61.0,0.0,10002.0,18.7,38.0,0.0,60,D,7,MORTGAGE,home_improvement,True
10000.0,88560.0,7.0,11.22,1.0,0.0,20.0,0.0,2757.0,83.5,20.0,0.0,36,B,7,MORTGAGE,debt_consolidation,False
15000.0,95000.0,7.0,11.85,1.0,1.0,14.0,0.0,8937.0,60.0,24.0,0.0,60,D,10,MORTGAGE,debt_consolidation,True
5000.0,52500.0,8.0,5.19,0.0,4.0,62.0,0.0,9204.0,29.3,43.0,0.0,36,A,1,MORTGAGE,moving,True
4400.0,36000.0,6.0,5.23,0.0,3.0,28.0,0.0,2513.0,39.9,13.0,0.0,36,B,3,MORTGAGE,other,True
3500.0,25000.0,13.0,19.15,0.0,0.0,53.0,0.0,1553.0,44.4,19.0,0.0,36,C,3,OWN,medical,True
14000.0,90000.0,13.0,20.47,1.0,0.0,3.0,0.0,24090.0,52.6,27.0,0.0,60,E,8,RENT,debt_consolidation,False
14400.0,57000.0,10.0,10.46,0.0,2.0,58.0,0.0,35245.0,57.3,16.0,0.0,36,C,10,MORTGAGE,debt_consolidation,False
18000.0,58240.0,3.0,7.11,0.0,0.0,59.0,0.0,4563.0,78.7,10.0,0.0,36,E,10,RENT,debt_consolidation,False
4000.0,70000.0,9.0,2.07,0.0,1.0,48.0,1.0,3965.0,79.3,20.0,0.0,36,A,6,MORTGAGE,home_improvement,False
25000.0,113135.0,10.0,2.96,0.0,1.0,37.0,0.0,5577.0,39.3,35.0,0.0,36,B,10,MORTGAGE,other,False
4800.0,57600.0,7.0,20.35,0.0,0.0,42.0,0.0,4248.0,70.8,30.0,0.0,36,B,1,MORTGAGE,home_improvement,True
24200.0,55000.0,13.0,6.37,0.0,2.0,41.0,0.0,3655.0,9.9,21.0,0.0,36,A,3,MORTGAGE,home_improvement,False
30000.0,150000.0,10.0,10.46,0.0,3.0,66.0,0.0,43491.0,90.6,39.0,0.0,60,F,5,MORTGAGE,debt_consolidation,False
8000.0,65000.0,9.0,15.43,1.0,0.0,15.0,0.0,16521.0,66.1,22.0,0.0,36,A,10,MORTGAGE,other,False
12800.0,67422.0,8.0,19.4,0.0,0.0,38.0,0.0,5094.0,58.6,27.0,0.0,36,B,10,MORTGAGE,debt_consolidation,False
6000.0,100000.0,7.0,12.68,0.0,2.0,56.0,0.0,180.0,12.0,29.0,0.0,36,B,9,MORTGAGE,car,False
35000.0,96000.0,21.0,6.2,1.0,0.0,13.0,0.0,24376.0,31.8,36.0,0.0,60,D,10,MORTGAGE,small_business,True
7200.0,43200.0,6.0,13.44,0.0,1.0,46.0,0.0,22598.0,86.8,16.0,0.0,36,C,10,RENT,debt_consolidation,False
35000.0,110000.0,15.0,13.53,0.0,0.0,49.0,0.0,18116.0,44.1,31.0,0.0,60,D,1,MORTGAGE,small_business,False
20000.0,55000.0,2.0,11.48,0.0,2.0,74.0,0.0,0.0,0.0,17.0,0.0,60,E,2,RENT,major_purchase,False
7000.0,55000.0,7.0,22.06,1.0,0.0,18.0,0.0,15886.0,90.8,16.0,0.0,36,C,1,MORTGAGE,small_business,True
8400.0,42000.0,7.0,21.06,2.0,0.0,10.0,0.0,6004.0,61.9,19.0,0.0,36,C,2,RENT,debt_consolidation,False
8000.0,87000.0,5.0,10.69,1.0,1.0,16.0,0.0,14999.0,64.9,13.0,0.0,60,D,10,OWN,car,False
8150.0,41979.6,16.0,19.15,0.0,1.0,77.0,0.0,18665.0,50.7,27.0,0.0,36,C,10,MORTGAGE,credit_card,False
5000.0,100000.0,11.0,11.95,1.0,1.0,13.0,0.0,2834.0,29.5,33.0,0.0,36,A,1,MORTGAGE,major_purchase,False
17700.0,65000.0,16.0,10.34,0.0,0.0,72.0,0.0,17712.0,57.1,21.0,0.0,36,B,10,RENT,credit_card,False
10000.0,110000.0,5.0,6.56,1.0,2.0,12.0,0.0,1053.0,22.9,23.0,0.0,36,D,4,RENT,debt_consolidation,False
20000.0,72000.0,19.0,26.67,0.0,0.0,78.0,0.0,22644.0,24.0,30.0,0.0,36,A,10,MORTGAGE,debt_consolidation,False
6000.0,52000.0,8.0,11.98,1.0,0.0,18.0,0.0,3255.0,72.3,12.0,0.0,36,B,5,MORTGAGE,debt_consolidation,True
7000.0,27600.0,9.0,18.65,0.0,0.0,74.0,1.0,6500.0,32.0,20.0,0.0,36,A,7,RENT,credit_card,False
