,gender,race,age,height,Colorblind
3015,female,asian,19,163.25,False
3016,female,asian,19,151.86,False
3017,male,black,28,162.66,False
3018,male,white,14,161.74,False
3019,male,white,14,147.71,False
3020,male,black,28,169.6,False
3021,female,asian,19,153.66,False
3022,male,black,28,155.12,False
3023,female,white,21,162.56,False
3024,male,white,14,153.63,False
3025,male,black,28,151.74,False
3026,female,white,21,148.12,False
3027,male,white,14,154.67,False
3028,male,white,14,174.48,False
3029,male,black,28,164.9,False
3030,male,white,14,146.09,False
3031,female,black,29,161.89,False
3032,female,white,21,139.57,False
3033,female,asian,19,172.55,False
3034,male,white,14,156.46,False
3035,female,white,21,171.27,False
3036,female,black,29,163.57,False
3037,male,asian,21,148.47,False
3038,female,white,21,155.41,False
3039,male,white,14,140.72,True
3040,male,white,14,155.67,False
3041,female,white,21,159.38,False
3042,female,white,21,170.72,False
3043,female,asian,19,173.31,False
3044,female,black,29,154.42,False
3045,female,asian,19,161.85,False
3046,female,black,29,181.59,False
3047,female,black,29,153.97,False
3048,male,black,28,164.58,False
3049,male,white,14,140.01,False
3050,male,white,14,163.93,False
3051,female,asian,19,166.56,False
3052,female,asian,19,171.48,False
3053,male,white,14,154.35,False
3054,male,asian,21,145.87,False
3055,male,asian,21,149.84,False
3056,female,asian,19,168.06,False
3057,female,asian,19,162.55,False
3058,male,white,14,154.75,False
3059,male,black,28,157.02,False
3060,male,black,28,181.78,False
3061,female,asian,19,174.56,False
3062,female,black,29,176.37,False
3063,female,white,21,151.62,False
3064,male,black,28,161.5,False
3065,male,black,28,152.29,False
3066,male,black,28,157.85,False
3067,female,asian,19,162.31,False
3068,male,black,28,167.52,False
3069,female,white,21,154.46,False
3070,male,white,14,154.8,False
3071,male,asian,21,165.89,False
3072,male,asian,21,147.03,False
3073,female,asian,19,158.53,False
3074,female,white,21,166.17,False
3075,female,black,29,167.74,False
3076,male,white,14,155.74,False
3077,male,asian,21,165.09,False
3078,female,white,21,161.61,False
3079,male,white,14,166.87,False
3080,female,asian,19,159.87,False
3081,female,black,29,161.66,False
3082,female,asian,19,165.25,False
3083,female,asian,19,157.24,False
3084,male,asian,21,162.59,False
3085,male,white,14,154.86,False
3086,male,asian,21,151.49,False
3087,male,asian,21,183.89,False
3088,male,white,14,169.23,False
3089,female,asian,19,153.63,False
3090,male,hispanic,23,160.88,False
3091,male,white,14,173.7,False
3092,female,white,21,168.23,False
3093,female,white,21,154.83,False
3094,female,white,21,162.08,False
3095,male,asian,21,152.16,False
3096,female,asian,19,148.17,False
3097,female,asian,19,163.63,False
3098,male,white,14,160.0,False
3099,male,white,14,172.54,False
3100,male,white,14,151.23,False
3101,male,white,14,159.63,False
3102,male,asian,21,160.29,False
3103,male,asian,21,164.85,False
3104,male,white,14,156.99,False
3105,male,white,14,155.98,False
3106,male,white,14,149.79,False
3107,female,black,29,151.8,False
3108,female,black,29,152.1,False
3109,male,asian,21,159.95,False
3110,female,white,21,159.6,False
3111,male,asian,21,157.75,False
3112,male,white,14,170.73,False
3113,male,asian,21,157.83,False
3114,female,black,29,144.54,False
3115,female,white,21,163.55,False
3116,female,black,29,149.07,False
3117,female,asian,19,153.31,False
3118,male,white,14,148.4,False
3119,female,white,21,136.48,False
3120,male,black,28,169.11,False
3121,male,white,14,149.24,False
3122,male,white,14,161.2,False
3123,female,white,21,167.42,False
3124,female,asian,19,159.63,False
3125,male,asian,21,166.44,False
3126,male,white,14,158.52,False
3127,male,asian,21,154.05,False
3128,female,asian,19,165.38,False
3129,female,white,21,181.15,False
3130,female,black,29,160.74,False
3131,female,white,21,152.0,False
3132,female,black,29,167.55,False
3133,male,white,14,146.13,False
3134,female,asian,19,159.01,False
3135,female,white,21,161.6,False
3136,male,white,14,161.55,False
3137,female,white,21,177.85,False
3138,female,white,21,167.75,False
3139,female,white,21,150.87,False
3140,female,black,29,146.68,False
3141,male,asian,21,158.42,False
3142,female,black,29,161.8,False
3143,female,asian,19,155.51,False
3144,male,black,28,152.54,False
3145,female,white,21,165.57,False
3146,male,white,14,175.24,False
3147,male,asian,21,160.27,False
3148,male,white,14,150.41,False
3149,male,black,28,165.98,False
3150,female,white,21,164.76,False
3151,male,asian,21,166.67,False
3152,male,black,28,153.9,False
3153,female,white,21,158.03,False
3154,male,asian,21,146.72,False
3155,male,black,28,154.79,False
3156,male,asian,21,155.57,False
3157,female,white,21,165.61,False
3158,male,white,14,166.78,False
3159,female,white,21,160.12,False
3160,male,asian,21,154.16,False
3161,female,white,21,161.39,False
3162,male,black,28,164.18,False
3163,male,white,14,149.67,False
3164,male,white,14,155.99,False
3165,female,white,21,138.42,False
3166,female,asian,19,144.88,False
3167,female,white,21,164.44,False
3168,male,asian,21,163.87,False
3169,female,white,21,150.53,False
3170,male,asian,21,169.56,False
3171,female,white,21,153.66,False
3172,male,asian,21,150.17,False
3173,female,white,21,163.95,False
3174,male,asian,21,168.23,False
3175,female,asian,19,165.28,False
3176,male,asian,21,152.11,False
3177,female,asian,19,146.6,False
3178,male,asian,21,157.1,False
3179,female,black,29,163.2,False
3180,male,asian,21,160.32,False
3181,female,black,29,158.5,False
3182,female,white,21,155.53,False
3183,male,white,14,152.74,False
3184,male,black,28,179.69,False
3185,male,white,14,169.37,False
3186,male,white,14,150.6,False
3187,male,asian,21,168.29,False
3188,female,asian,19,160.1,False
3189,female,white,21,164.01,False
3190,female,black,29,160.84,False
3191,male,black,28,172.51,False
3192,female,white,21,153.11,False
3193,female,white,21,163.95,False
3194,female,asian,19,163.97,False
3195,male,asian,21,165.36,False
3196,male,white,14,163.9,False
3197,male,asian,21,154.58,False
3198,male,asian,21,159.04,False
3199,female,white,21,155.98,False
3200,male,black,28,161.16,False
3201,male,black,28,156.82,False
3202,female,white,21,168.35,False
3203,female,asian,19,168.74,False
3204,male,black,28,152.49,False
3205,male,asian,21,159.06,False
3206,female,white,21,154.06,False
3207,male,white,14,151.99,False
3208,female,asian,19,148.02,False
3209,male,asian,21,156.48,False
3210,female,asian,19,170.81,False
3211,male,white,14,166.56,False
3212,female,black,29,163.32,False
3213,male,white,14,157.38,False
3214,male,white,14,159.47,False
3215,female,asian,19,141.87,False
3216,female,asian,19,159.22,False
3217,female,white,21,150.96,False
3218,female,asian,19,160.91,False
3219,male,white,14,149.62,False
3220,male,asian,21,156.48,False
3221,female,asian,19,160.66,False
3222,male,white,14,169.79,False
3223,male,asian,21,156.85,False
3224,male,black,28,151.44,False
3225,male,asian,21,174.53,False
3226,female,white,21,165.19,False
3227,female,white,21,160.78,False
3228,female,asian,19,147.43,False
3229,female,black,29,166.39,False
3230,male,white,14,142.69,False
3231,female,white,21,147.35,False
3232,male,black,28,161.57,False
3233,female,white,21,157.09,False
3234,male,asian,21,165.04,False
3235,female,white,21,160.78,False
3236,female,asian,19,160.22,False
3237,female,white,21,157.85,False
3238,female,asian,19,143.84,False
3239,male,asian,21,172.78,False
3240,male,asian,21,151.78,False
3241,male,white,14,154.54,False
3242,female,asian,19,168.05,False
3243,female,white,21,157.43,False
3244,male,white,14,179.56,False
3245,male,asian,21,164.42,False
3246,female,white,21,174.04,False
3247,male,asian,21,156.4,False
3248,male,white,14,157.02,False
3249,female,asian,19,160.68,False
3250,female,black,29,167.56,False
3251,male,white,14,155.48,False
3252,female,black,29,146.28,False
3253,male,white,14,179.88,False
3254,male,white,14,151.06,False
3255,female,white,21,161.69,False
3256,female,white,21,158.66,False
3257,male,white,14,169.96,False
3258,female,asian,19,152.27,False
3259,male,white,14,157.89,False
3260,male,white,14,165.12,False
3261,male,black,28,156.76,False
3262,male,black,28,151.19,False
3263,male,white,14,163.86,True
3264,male,white,14,160.48,False
3265,male,asian,21,166.9,True
3266,male,white,14,162.04,False
3267,female,asian,19,160.2,False
3268,female,asian,19,171.62,False
3269,male,asian,21,162.42,False
3270,female,white,21,160.15,False
3271,male,black,28,169.36,True
3272,male,white,14,156.3,False
3273,male,white,14,150.92,False
3274,female,asian,19,170.58,False
3275,female,asian,19,157.41,False
3276,male,white,14,151.49,False
3277,male,asian,21,165.23,False
3278,male,asian,21,169.2,False
3279,male,white,14,171.52,False
3280,female,white,21,156.55,False
3281,male,black,28,157.86,False
3282,female,white,21,173.03,False
3283,female,asian,19,167.46,False
3284,male,black,28,155.59,False
3285,male,asian,21,165.23,False
3286,male,white,14,155.9,False
3287,male,white,14,163.23,False
3288,female,asian,19,161.51,False
3289,male,asian,21,152.18,False
3290,male,asian,21,163.29,False
3291,male,asian,21,162.28,False
3292,male,black,28,156.2,False
3293,female,black,29,167.41,False
3294,female,asian,19,162.18,False
3295,male,black,28,156.7,False
3296,male,white,14,148.63,False
3297,female,white,21,149.37,False
3298,male,black,28,163.55,False
3299,female,black,29,167.22,False
3300,male,asian,21,170.53,False
3301,female,asian,19,157.82,False
3302,male,black,28,154.7,False
3303,female,asian,19,166.95,False
3304,female,white,21,158.34,False
3305,female,white,21,161.17,False
3306,male,white,14,171.19,False
3307,female,asian,19,165.54,False
3308,female,asian,19,169.03,False
3309,male,black,28,168.24,False
3310,female,black,29,172.8,False
3311,male,black,28,178.64,False
3312,female,white,21,147.85,False
3313,male,black,28,155.36,False
3314,female,asian,19,157.56,False
3315,female,black,29,165.14,False
3316,female,asian,19,153.79,False
3317,female,asian,19,156.43,False
3318,female,white,21,159.72,False
3319,female,white,21,153.61,False
3320,female,white,21,154.77,False
3321,female,asian,19,151.94,False
3322,female,black,29,173.32,False
3323,female,white,21,156.28,False
3324,male,asian,21,157.44,False
3325,female,white,21,172.59,False
3326,female,white,21,149.24,False
3327,male,asian,21,161.28,False
3328,female,white,21,163.49,False
3329,female,asian,19,168.39,False
3330,male,asian,21,149.59,False
3331,male,asian,21,162.47,False
3332,female,white,21,162.51,False
3333,male,asian,21,162.54,False
3334,male,black,28,156.76,False
3335,female,black,29,152.78,False
3336,female,asian,19,154.12,False
3337,female,white,21,158.07,False
3338,male,white,14,173.88,False
3339,male,white,14,160.41,True
3340,male,asian,21,141.39,False
3341,female,white,21,155.63,False
3342,female,black,29,156.61,False
3343,male,asian,21,168.01,False
3344,male,white,14,170.32,False
3345,male,white,14,149.97,False
3346,female,white,21,155.0,False
3347,male,white,14,141.53,False
3348,female,asian,19,166.55,False
3349,male,white,14,160.02,True
3350,female,white,21,164.31,False
3351,male,asian,21,164.74,False
3352,female,white,21,164.48,False
3353,male,asian,21,160.71,False
3354,male,asian,21,164.5,False
3355,female,white,21,161.48,False
3356,male,white,14,171.64,True
3357,male,asian,21,153.04,False
3358,male,asian,21,157.63,False
3359,female,black,29,161.18,False
3360,male,white,14,153.66,False
3361,male,asian,21,156.07,False
3362,female,asian,19,153.55,False
3363,male,black,28,163.5,False
3364,female,asian,19,166.17,False
3365,male,asian,21,152.36,False
3366,male,white,14,157.07,False
3367,male,asian,21,162.88,False
3368,male,white,14,160.63,True
3369,male,asian,21,155.88,False
3370,female,white,21,148.34,False
3371,male,black,28,173.97,False
3372,female,white,21,160.73,False
3373,male,white,14,165.92,False
3374,female,black,29,162.66,False
3375,male,white,14,182.13,False
3376,female,white,21,159.51,False
3377,female,asian,19,168.05,False
3378,male,asian,21,155.06,False
3379,male,asian,21,160.8,False
3380,male,asian,21,161.9,False
3381,female,asian,19,157.98,False
3382,male,white,14,154.81,True
3383,male,asian,21,160.92,False
3384,female,white,21,158.98,False
3385,female,white,21,149.44,False
3386,male,asian,21,163.26,False
3387,female,white,21,153.95,False
3388,male,asian,21,164.22,False
3389,male,asian,21,163.04,False
3390,male,asian,21,163.65,False
3391,male,black,28,168.52,False
3392,female,asian,19,156.28,False
3393,male,white,14,163.29,False
3394,female,asian,19,164.08,False
3395,male,white,14,151.17,False
3396,female,white,21,173.03,False
3397,female,asian,19,169.39,False
3398,male,asian,21,164.33,False
3399,female,asian,19,163.18,False
3400,male,asian,21,156.55,False
3401,male,black,28,149.25,True
3402,female,asian,19,150.5,False
3403,male,asian,21,154.29,False
3404,male,asian,21,162.39,False
3405,female,asian,19,144.71,False
3406,female,asian,19,155.09,False
3407,female,white,21,159.1,False
3408,male,white,14,160.33,False
3409,male,black,28,150.49,False
3410,male,asian,21,169.47,False
3411,female,black,29,181.09,False
3412,male,white,14,154.74,False
3413,male,asian,21,148.1,False
3414,female,black,29,148.33,False
3415,female,white,21,163.11,False
3416,male,asian,21,157.71,False
3417,female,asian,19,168.08,False
3418,female,white,21,167.71,False
3419,male,white,14,152.87,False
3420,female,asian,19,157.26,False
3421,female,black,29,166.91,False
3422,male,asian,21,165.17,False
3423,female,asian,19,169.65,False
3424,female,asian,19,155.9,False
3425,male,asian,21,153.75,False
3426,male,asian,21,161.42,False
3427,male,white,14,166.46,False
3428,female,white,21,164.09,False
3429,male,white,14,165.7,False
3430,female,black,29,159.02,False
3431,female,asian,19,151.28,False
3432,male,black,28,156.8,False
3433,male,white,14,177.75,False
3434,female,white,21,149.79,False
3435,male,asian,21,152.86,False
3436,female,white,21,146.29,False
3437,male,asian,21,160.36,False
3438,female,asian,19,157.05,False
3439,female,black,29,153.87,False
3440,male,asian,21,170.04,False
3441,male,white,14,155.83,False
3442,female,white,21,164.11,False
3443,female,white,21,154.87,False
3444,male,white,14,160.67,False
3445,female,asian,19,170.33,False
3446,male,asian,21,159.03,False
3447,female,black,29,161.64,False
3448,male,white,14,164.16,False
3449,male,white,14,161.4,False
3450,female,white,21,172.34,False
3451,male,asian,21,162.5,False
3452,female,asian,19,161.79,False
3453,female,asian,19,163.62,False
3454,female,black,29,161.54,False
3455,male,white,14,166.91,False
3456,male,black,28,150.94,False
3457,female,white,21,151.92,False
3458,female,asian,19,158.18,False
3459,female,asian,19,150.56,False
3460,male,white,14,162.64,False
3461,female,asian,19,158.8,False
3462,male,white,14,152.82,False
3463,male,white,14,152.1,False
3464,female,black,29,150.04,False
3465,male,white,14,148.3,False
3466,female,white,21,157.54,False
3467,female,black,29,168.05,False
3468,female,white,21,174.2,False
3469,female,white,21,162.21,False
3470,male,white,14,166.53,False
3471,male,asian,21,154.96,False
3472,female,white,21,151.57,False
3473,female,black,29,163.47,False
3474,male,black,28,154.85,False
3475,female,white,21,169.19,False
3476,female,asian,19,156.57,False
3477,female,asian,19,156.43,False
3478,female,asian,19,141.44,False
